Name,Type1,Type2,Total,HP,Attack,Defense,Sp_Atk,Sp_Def,Speed,PokeAPI_Matched,PokeAPI_Query_Name,PokeAPI_ID,Base_Experience,Height_dm,Weight_hg,Ability_Count,Hidden_Ability_Count,Abilities,Move_Count,Is_Default_Form,Species_Name,Generation,Habitat,Growth_Rate,Color,Shape,Capture_Rate,Base_Happiness,Is_Baby,Is_Legendary,Is_Mythical,Evolves_From,Rarity_Context_Flag,Evolution_Context_Flag,Height_dm_Scaled_Enriched,Weight_hg_Scaled_Enriched,Base_Experience_Scaled_Enriched,Ability_Count_Scaled_Enriched,Hidden_Ability_Count_Scaled_Enriched,Move_Count_Scaled_Enriched,Resource_Intensity_Index,Ability_Complexity_Index,Enrichment_Context_Score
Cinderace,Fire,,530,80,116,75,65,75,119,True,cinderace,815.0,265.0,14.0,330.0,2.0,1.0,"blaze, libero",78.0,True,cinderace,generation-viii,,medium-slow,white,upright,45.0,50.0,False,False,False,raboot,0,1,0.06532663316582915,0.032906581316263256,0.4003496503496503,0.5,1.0,0.20588235294117646,0.16619428827724758,0.5686274509803921,0.4273092668753311
Sobble,Water,,310,50,40,40,70,40,70,True,sobble,816.0,62.0,3.0,40.0,2.0,1.0,"torrent, sniper",46.0,True,sobble,generation-viii,,medium-slow,blue,quadruped,45.0,50.0,False,False,False,,0,0,0.010050251256281405,0.003900780156031206,0.04545454545454544,0.5,1.0,0.12032085561497326,0.01980185895561935,0.5401069518716578,0.22198333843534893
Drizzile,Water,,420,65,60,55,95,55,90,True,drizzile,817.0,147.0,7.0,115.0,2.0,1.0,"torrent, sniper",47.0,True,drizzile,generation-viii,,medium-slow,blue,upright,45.0,50.0,False,False,False,sobble,0,1,0.03015075376884422,0.011402280456091218,0.19405594405594404,0.5,1.0,0.12299465240641712,0.07853632609362649,0.5409982174688057,0.38996018481561023
Inteleon,Water,,530,70,85,65,125,65,120,True,inteleon,818.0,265.0,19.0,452.0,2.0,1.0,"torrent, sniper",74.0,True,inteleon,generation-viii,,medium-slow,blue,upright,45.0,50.0,False,False,False,drizzile,0,1,0.09045226130653267,0.045109021804360876,0.4003496503496503,0.5,1.0,0.19518716577540104,0.1786369778201813,0.5650623885918004,0.4296160487827746
Skwovet,Normal,,275,70,55,55,35,35,25,True,skwovet,819.0,55.0,3.0,25.0,2.0,1.0,"cheek-pouch, gluttony",47.0,True,skwovet,generation-viii,,medium,brown,upright,255.0,50.0,False,False,False,,0,0,0.010050251256281405,0.002400480096019204,0.033216783216783216,0.5,1.0,0.12299465240641712,0.015222504856361277,0.5409982174688057,0.2209660384444307
Greedent,Normal,,460,120,95,95,55,75,20,True,greedent,820.0,161.0,6.0,60.0,2.0,1.0,"cheek-pouch, gluttony",60.0,True,greedent,generation-viii,,medium,brown,upright,90.0,50.0,False,False,False,skwovet,0,1,0.025125628140703515,0.005901180236047209,0.21853146853146851,0.5,1.0,0.15775401069518716,0.08318609230273975,0.5525846702317291,0.39598969578351356
Rookidee,Flying,,245,38,47,35,33,35,57,True,rookidee,821.0,49.0,2.0,18.0,3.0,1.0,"keen-eye, unnerve, big-pecks",47.0,True,rookidee,generation-viii,,medium-slow,blue,wings,255.0,50.0,False,False,False,,0,0,0.005025125628140704,0.0017003400680136028,0.02272727272727272,1.0,1.0,0.12299465240641712,0.009817579474475676,0.7076648841354723,0.2860112274965317
Corvisquire,Flying,,365,68,67,55,43,55,77,True,corvisquire,822.0,128.0,8.0,160.0,3.0,1.0,"keen-eye, unnerve, big-pecks",44.0,True,corvisquire,generation-viii,,medium-slow,blue,wings,120.0,50.0,False,False,False,rookidee,0,1,0.035175879396984924,0.015903180636127227,0.16083916083916083,1.0,1.0,0.11497326203208556,0.07063940695742432,0.7049910873440285,0.45318825702483867
Corviknight,Flying,Steel,495,98,87,105,53,85,67,True,corviknight,823.0,248.0,22.0,750.0,3.0,1.0,"pressure, unnerve, mirror-armor",69.0,True,corviknight,generation-viii,,medium-slow,purple,wings,45.0,50.0,False,False,False,corvisquire,0,1,0.10552763819095479,0.07491498299659931,0.3706293706293706,1.0,1.0,0.1818181818181818,0.1836906639389749,0.7272727272727272,0.4960162900907834
Blipbug,Bug,,180,25,20,20,25,45,45,True,blipbug,824.0,36.0,4.0,80.0,3.0,1.0,"swarm, compound-eyes, telepathy",5.0,True,blipbug,generation-viii,,medium,blue,armor,255.0,50.0,False,False,False,,0,0,0.01507537688442211,0.007901580316063212,0.0,1.0,1.0,0.0106951871657754,0.007658985733495108,0.6702317290552585,0.2703903873421519
Dottler,Bug,Psychic,335,50,35,80,50,90,30,True,dottler,825.0,117.0,4.0,195.0,3.0,1.0,"swarm, compound-eyes, telepathy",40.0,True,dottler,generation-viii,,medium,yellow,armor,120.0,50.0,False,False,False,blipbug,0,1,0.01507537688442211,0.019403880776155232,0.14160839160839161,1.0,1.0,0.10427807486631016,0.05869588308965632,0.7014260249554368,0.44817917490907166
Orbeetle,Bug,Psychic,505,60,45,110,80,120,90,True,orbeetle,826.0,253.0,4.0,408.0,3.0,1.0,"swarm, frisk, telepathy",53.0,True,orbeetle,generation-viii,,medium,red,wings,45.0,50.0,False,False,False,dottler,0,1,0.01507537688442211,0.040708141628325666,0.3793706293706294,1.0,1.0,0.1390374331550802,0.14505138262779238,0.7130124777183601,0.47872040587568176
Nickit,Dark,,245,40,28,28,47,52,50,True,nickit,827.0,49.0,6.0,89.0,3.0,1.0,"run-away, unburden, stakeout",35.0,True,nickit,generation-viii,,fast,brown,quadruped,255.0,50.0,False,False,False,,0,0,0.025125628140703515,0.008801760352070413,0.02272727272727272,1.0,1.0,0.09090909090909091,0.018884887073348882,0.6969696969696969,0.2844533449098834
Thievul,Dark,,455,70,58,58,87,92,90,True,thievul,828.0,159.0,12.0,199.0,3.0,1.0,"run-away, unburden, stakeout",46.0,True,thievul,generation-viii,,fast,brown,quadruped,127.0,50.0,False,False,False,nickit,0,1,0.055276381909547735,0.01980396079215843,0.21503496503496503,1.0,1.0,0.12032085561497326,0.09670510257889038,0.7067736185383243,0.4617209781889968
Gossifleur,Grass,,250,40,40,60,40,60,10,True,gossifleur,829.0,50.0,4.0,22.0,3.0,1.0,"cotton-down, regenerator, effect-spore",38.0,True,gossifleur,generation-viii,,medium,green,blob,190.0,50.0,False,False,False,,0,0,0.01507537688442211,0.002100420084016803,0.024475524475524466,1.0,1.0,0.09893048128342245,0.013883773814654459,0.6996434937611409,0.2840225296488527
Eldegoss,Grass,,460,60,50,90,80,120,60,True,eldegoss,830.0,161.0,5.0,25.0,3.0,1.0,"cotton-down, regenerator, effect-spore",38.0,True,eldegoss,generation-viii,,medium,green,blob,75.0,50.0,False,False,False,gossifleur,0,1,0.020100502512562814,0.002400480096019204,0.21853146853146851,1.0,1.0,0.09893048128342245,0.08034415038001684,0.6996434937611409,0.4539606426184615
Wooloo,Normal,,270,42,40,55,40,45,48,True,wooloo,831.0,122.0,6.0,60.0,3.0,1.0,"fluffy, run-away, bulletproof",30.0,True,wooloo,generation-viii,,medium,white,quadruped,255.0,50.0,False,False,False,,0,0,0.025125628140703515,0.005901180236047209,0.15034965034965034,1.0,1.0,0.07754010695187166,0.060458819575467025,0.6925133689839572,0.295142993466223
Dubwool,Normal,,490,72,80,100,60,90,88,True,dubwool,832.0,172.0,13.0,430.0,3.0,1.0,"fluffy, steadfast, bulletproof",38.0,True,dubwool,generation-viii,,medium,white,quadruped,127.0,50.0,False,False,False,wooloo,0,1,0.06030150753768845,0.04290858171634327,0.23776223776223773,1.0,1.0,0.09893048128342245,0.11365744233875648,0.6996434937611409,0.4639546302060833
Chewtle,Water,,284,50,64,50,38,38,44,True,chewtle,833.0,57.0,3.0,85.0,3.0,1.0,"strong-jaw, shell-armor, swift-swim",43.0,True,chewtle,generation-viii,,medium,green,quadruped,255.0,50.0,False,False,False,,0,0,0.010050251256281405,0.008401680336067212,0.036713286713286705,1.0,1.0,0.1122994652406417,0.018388406101878443,0.7040998217468806,0.2871564505293158
Drednaw,Water,Rock,485,90,115,90,48,68,74,True,drednaw,834.0,170.0,10.0,1155.0,3.0,1.0,"strong-jaw, shell-armor, swift-swim",72.0,True,drednaw,generation-viii,,medium,green,quadruped,75.0,50.0,False,False,False,chewtle,0,1,0.04522613065326633,0.11542308461692338,0.23426573426573424,1.0,1.0,0.18983957219251335,0.13163831651197466,0.7299465240641712,0.48147010457926087
Yamper,Electric,,270,59,45,50,40,50,26,True,yamper,835.0,54.0,3.0,135.0,2.0,1.0,"ball-fetch, rattled",38.0,True,yamper,generation-viii,,fast,yellow,quadruped,255.0,50.0,False,False,False,,0,0,0.010050251256281405,0.013402680536107221,0.03146853146853146,0.5,1.0,0.09893048128342245,0.018307154420306695,0.5329768270944741,0.21868287716388168
Boltund,Electric,,490,69,90,60,90,60,121,True,boltund,836.0,172.0,10.0,340.0,2.0,1.0,"strong-jaw, competitive",43.0,True,boltund,generation-viii,,fast,yellow,quadruped,45.0,50.0,False,False,False,yamper,0,1,0.04522613065326633,0.03390678135627125,0.23776223776223773,0.5,1.0,0.1122994652406417,0.10563171659059178,0.5374331550802139,0.3966627770092631
Rolycoly,Rock,,240,30,40,50,40,50,30,True,rolycoly,837.0,48.0,3.0,120.0,3.0,1.0,"steam-engine, heatproof, flash-fire",43.0,True,rolycoly,generation-viii,,medium-slow,black,ball,255.0,50.0,False,False,False,,0,0,0.010050251256281405,0.011902380476095218,0.020979020979020976,1.0,1.0,0.1122994652406417,0.0143105509037992,0.7040998217468806,0.285933093969892
Carkol,Rock,Fire,410,80,60,90,60,70,50,True,carkol,838.0,144.0,11.0,780.0,3.0,1.0,"steam-engine, flame-body, flash-fire",55.0,True,carkol,generation-viii,,medium-slow,black,legs,120.0,50.0,False,False,False,rolycoly,0,1,0.05025125628140704,0.07791558311662332,0.18881118881118883,1.0,1.0,0.1443850267379679,0.10565934273640638,0.714795008912656,0.4676158063859843
Coalossal,Rock,Fire,510,110,80,120,80,90,30,True,coalossal,839.0,255.0,28.0,3105.0,3.0,1.0,"steam-engine, flame-body, flash-fire",63.0,True,coalossal,generation-viii,,medium-slow,black,humanoid,45.0,50.0,False,False,False,carkol,0,1,0.135678391959799,0.3104620924184837,0.3828671328671328,1.0,1.0,0.16577540106951869,0.2763358724151385,0.7219251336898395,0.5216708152004774
Applin,Grass,Dragon,260,40,40,80,40,40,20,True,applin,840.0,52.0,2.0,5.0,3.0,1.0,"ripen, gluttony, bulletproof",11.0,True,applin,generation-viii,,slow-then-very-fast,green,squiggle,255.0,50.0,False,False,False,,0,0,0.005025125628140704,0.00040008001600320064,0.02797202797202797,1.0,1.0,0.026737967914438502,0.011132411205390625,0.6755793226381462,0.2735714524168757
Flapple,Grass,Dragon,485,70,110,80,95,60,70,True,flapple,841.0,170.0,3.0,10.0,3.0,1.0,"ripen, gluttony, hustle",53.0,True,flapple,generation-viii,,slow-then-very-fast,green,wings,45.0,50.0,False,False,False,applin,0,1,0.010050251256281405,0.0009001800360072014,0.23426573426573424,1.0,1.0,0.1390374331550802,0.08173872185267428,0.7130124777183601,0.4597266076431463
Appletun,Grass,Dragon,485,110,85,80,100,80,30,True,appletun,842.0,170.0,4.0,130.0,3.0,1.0,"ripen, gluttony, thick-fat",61.0,True,appletun,generation-viii,,slow-then-very-fast,green,quadruped,45.0,50.0,False,False,False,applin,0,1,0.01507537688442211,0.01290258051610322,0.23426573426573424,1.0,1.0,0.160427807486631,0.08741456388875318,0.7201426024955436,0.46428141016484337
Silicobra,Ground,,315,52,57,75,35,50,46,True,silicobra,843.0,63.0,22.0,76.0,3.0,1.0,"sand-spit, shed-skin, sand-veil",43.0,True,silicobra,generation-viii,,medium,green,squiggle,255.0,50.0,False,False,False,,0,0,0.10552763819095479,0.007501500300060012,0.0472027972027972,1.0,1.0,0.1122994652406417,0.05341064523127067,0.7040998217468806,0.29766312226813346
Sandaconda,Ground,,510,72,107,125,65,70,71,True,sandaconda,844.0,179.0,38.0,655.0,3.0,1.0,"sand-spit, shed-skin, sand-veil",56.0,True,sandaconda,generation-viii,,medium,green,squiggle,120.0,50.0,False,False,False,silicobra,0,1,0.18592964824120603,0.0654130826165233,0.24999999999999997,1.0,1.0,0.14705882352941174,0.1671142436192431,0.7156862745098039,0.4864087828896946
Cramorant,Flying,Water,475,70,85,55,85,95,85,True,cramorant,845.0,166.0,8.0,180.0,1.0,0.0,gulp-missile,61.0,True,cramorant,generation-viii,,medium,blue,wings,45.0,50.0,False,False,False,,0,0,0.035175879396984924,0.01790358071614323,0.22727272727272727,0.0,0.0,0.160427807486631,0.09345072912861847,0.053475935828877,0.049425593070136345
Arrokuda,Water,,280,41,63,40,40,30,66,True,arrokuda,846.0,56.0,5.0,10.0,2.0,1.0,"swift-swim, propeller-tail",46.0,True,arrokuda,generation-viii,,slow,brown,fish,255.0,50.0,False,False,False,,0,0,0.020100502512562814,0.0009001800360072014,0.03496503496503496,0.5,1.0,0.12032085561497326,0.018655239171201658,0.5401069518716578,0.22163935250002362
Barraskewda,Water,,490,61,123,60,60,50,136,True,barraskewda,847.0,172.0,13.0,300.0,2.0,1.0,"swift-swim, propeller-tail",47.0,True,barraskewda,generation-viii,,slow,brown,fish,60.0,50.0,False,False,False,arrokuda,0,1,0.06030150753768845,0.02990598119623925,0.23776223776223773,0.5,1.0,0.12299465240641712,0.10932324216538847,0.5409982174688057,0.39919625963713884
Toxel,Electric,Poison,242,40,38,35,54,35,40,True,toxel,848.0,48.0,4.0,110.0,3.0,1.0,"rattled, static, klutz",21.0,True,toxel,generation-viii,,medium-slow,purple,upright,75.0,50.0,True,False,False,,0,0,0.01507537688442211,0.010902180436087218,0.020979020979020976,1.0,1.0,0.053475935828877004,0.0156521927665101,0.6844919786096257,0.27849244927380334
Toxtricity,Electric,Poison,502,75,98,70,114,70,75,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0.04522613065326633,0.02990598119623925,0.21503496503496503,1.0,1.0,0.2085561497326203,0.09672235896149022,0.7361853832442068,0.3234908609861298
Toxtricity,Electric,Poison,502,75,98,70,114,70,75,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0.04522613065326633,0.02990598119623925,0.21503496503496503,1.0,1.0,0.2085561497326203,0.09672235896149022,0.7361853832442068,0.3234908609861298
Sizzlipede,Fire,Bug,305,50,65,45,50,50,45,True,sizzlipede,850.0,61.0,7.0,10.0,3.0,1.0,"flash-fire, white-smoke, flame-body",37.0,True,sizzlipede,generation-viii,,medium,red,tentacles,190.0,50.0,False,False,False,,0,0,0.03015075376884422,0.0009001800360072014,0.0437062937062937,1.0,1.0,0.0962566844919786,0.024919075837048374,0.6987522281639929,0.28697661401671165
Centiskorch,Fire,Bug,525,100,115,65,90,90,65,True,centiskorch,851.0,184.0,30.0,1200.0,3.0,1.0,"flash-fire, white-smoke, flame-body",46.0,True,centiskorch,generation-viii,,medium,red,tentacles,75.0,50.0,False,False,False,sizzlipede,0,1,0.14572864321608042,0.11992398479695938,0.25874125874125875,1.0,1.0,0.12032085561497326,0.17479796225143285,0.7067736185383243,0.48514883609075954
Clobbopus,Fighting,,310,50,68,60,50,50,32,True,clobbopus,852.0,62.0,6.0,40.0,2.0,1.0,"limber, technician",42.0,True,clobbopus,generation-viii,,medium-slow,brown,tentacles,180.0,50.0,False,False,False,,0,0,0.025125628140703515,0.003900780156031206,0.04545454545454544,0.5,1.0,0.10962566844919786,0.024826984583760054,0.5365418894830659,0.2220648511683544
Grapploct,Fighting,,480,80,118,90,70,80,42,True,grapploct,853.0,168.0,16.0,390.0,2.0,1.0,"limber, technician",50.0,True,grapploct,generation-viii,,medium-slow,blue,tentacles,45.0,50.0,False,False,False,clobbopus,0,1,0.07537688442211056,0.03890778155631126,0.23076923076923075,0.5,1.0,0.13101604278074863,0.11501796558255085,0.5436720142602495,0.40197419537886503
Sinistea,Ghost,,308,40,45,45,74,54,50,True,sinistea,854.0,62.0,1.0,2.0,2.0,1.0,"weak-armor, cursed-body",46.0,True,sinistea,generation-viii,,medium,purple,ball,120.0,50.0,False,False,False,,0,0,0.0,0.00010002000400080016,0.04545454545454544,0.5,1.0,0.12032085561497326,0.015184855152848746,0.5401069518716578,0.22059823729451775
Polteageist,Ghost,,508,60,65,65,134,114,70,True,polteageist,855.0,178.0,2.0,4.0,2.0,1.0,"weak-armor, cursed-body",54.0,True,polteageist,generation-viii,,medium,purple,ball,60.0,50.0,False,False,False,sinistea,0,1,0.005025125628140704,0.0003000600120024005,0.24825174825174826,0.5,1.0,0.14171122994652405,0.08452564463063045,0.5472370766488414,0.3942525240487257
Hatenna,Psychic,,265,42,30,45,56,53,39,True,hatenna,856.0,53.0,4.0,34.0,3.0,1.0,"healer, anticipation, magic-bounce",51.0,True,hatenna,generation-viii,,slow,pink,legs,235.0,50.0,False,False,False,,0,0,0.01507537688442211,0.0033006601320264054,0.029720279720279713,1.0,1.0,0.1336898395721925,0.016032105578909408,0.7112299465240642,0.28930161028329854
Hattrem,Psychic,,370,57,40,65,86,73,49,True,hattrem,857.0,130.0,6.0,48.0,3.0,1.0,"healer, anticipation, magic-bounce",49.0,True,hattrem,generation-viii,,slow,pink,humanoid,120.0,50.0,False,False,False,hatenna,0,1,0.025125628140703515,0.004700940188037608,0.16433566433566432,1.0,1.0,0.1283422459893048,0.06472074422146848,0.7094474153297683,0.4531951893983479
Hatterene,Psychic,Fairy,510,57,90,95,136,103,29,True,hatterene,858.0,255.0,21.0,51.0,3.0,1.0,"healer, anticipation, magic-bounce",69.0,True,hatterene,generation-viii,,slow,pink,blob,45.0,50.0,False,False,False,hattrem,0,1,0.10050251256281408,0.005001000200040008,0.3828671328671328,1.0,1.0,0.1818181818181818,0.16279021520999562,0.7272727272727272,0.48974615547208955
Impidimp,Dark,Fairy,265,45,45,30,55,40,50,True,impidimp,859.0,53.0,4.0,55.0,3.0,1.0,"prankster, frisk, pickpocket",50.0,True,impidimp,generation-viii,,medium,pink,humanoid,255.0,50.0,False,False,False,,0,0,0.01507537688442211,0.005401080216043209,0.029720279720279713,1.0,1.0,0.13101604278074863,0.01673224560691501,0.7103386809269162,0.289155146052841
Morgrem,Dark,Fairy,370,65,60,45,75,55,70,True,morgrem,860.0,130.0,8.0,125.0,3.0,1.0,"prankster, frisk, pickpocket",52.0,True,morgrem,generation-viii,,medium,pink,humanoid,120.0,50.0,False,False,False,impidimp,0,1,0.035175879396984924,0.01240248049609922,0.16433566433566432,1.0,1.0,0.13636363636363635,0.0706380080762495,0.712121212121212,0.4560398872713597
Grimmsnarl,Dark,Fairy,510,95,120,65,95,75,60,True,grimmsnarl,861.0,255.0,15.0,610.0,3.0,1.0,"prankster, frisk, pickpocket",76.0,True,grimmsnarl,generation-viii,,medium,purple,humanoid,45.0,50.0,False,False,False,morgrem,0,1,0.07035175879396986,0.0609121824364873,0.3828671328671328,1.0,1.0,0.20053475935828874,0.17137702469919666,0.7335115864527629,0.49481774199086415
Obstagoon,Dark,Normal,520,93,90,101,60,81,95,True,obstagoon,862.0,260.0,16.0,460.0,3.0,1.0,"reckless, guts, defiant",81.0,True,obstagoon,generation-viii,,medium,gray,upright,45.0,50.0,False,False,False,linoone,0,1,0.07537688442211056,0.045909181836367274,0.39160839160839156,1.0,1.0,0.213903743315508,0.17096481928895646,0.7379679144385026,0.496476611562088
Perrserker,Steel,,440,70,110,100,50,60,50,True,perrserker,863.0,154.0,8.0,280.0,3.0,1.0,"battle-armor, tough-claws, steely-spirit",78.0,True,perrserker,generation-viii,,medium,brown,upright,90.0,50.0,False,False,False,meowth,0,1,0.035175879396984924,0.027905581116223245,0.20629370629370627,1.0,1.0,0.20588235294117646,0.08979172226897147,0.7352941176470589,0.47105516373951495
Cursola,Ghost,,510,60,95,50,145,130,30,True,cursola,864.0,179.0,10.0,4.0,2.0,1.0,"weak-armor, perish-body",69.0,True,cursola,generation-viii,,fast,white,arms,30.0,50.0,False,False,False,corsola,0,1,0.04522613065326633,0.0003000600120024005,0.24999999999999997,0.5,1.0,0.1818181818181818,0.09850873022175623,0.5606060606060607,0.4037950433089511
Sirfetch'd,Fighting,,507,62,135,95,68,82,65,True,sirfetchd,865.0,177.0,8.0,1170.0,2.0,1.0,"steadfast, scrappy",44.0,True,sirfetchd,generation-viii,,medium,white,wings,45.0,50.0,False,False,False,farfetchd,0,1,0.035175879396984924,0.11692338467693539,0.24650349650349648,0.5,1.0,0.11497326203208556,0.13286758685913894,0.5383244206773619,0.40519004432868644
Mr. Rime,Ice,Psychic,520,80,85,75,110,100,70,True,mr-rime,866.0,182.0,15.0,582.0,3.0,1.0,"tangled-feet, screen-cleaner, ice-body",101.0,True,mr-rime,generation-viii,,medium,purple,humanoid,45.0,50.0,False,False,False,mr-mime,0,1,0.07035175879396986,0.058111622324464894,0.2552447552447552,1.0,1.0,0.267379679144385,0.12790271212106333,0.7557932263814617,0.49068810418890374
Runerigus,Ground,Ghost,483,58,95,145,50,105,30,True,runerigus,867.0,169.0,16.0,666.0,1.0,0.0,wandering-spirit,73.0,True,runerigus,generation-viii,,medium,gray,blob,90.0,50.0,False,False,False,yamask,0,1,0.07537688442211056,0.0665133026605321,0.23251748251748253,0.0,0.0,0.19251336898395718,0.12480255653337506,0.0641711229946524,0.21310921615787348
Milcery,Fairy,,270,45,40,40,50,61,34,True,milcery,868.0,54.0,2.0,3.0,2.0,1.0,"sweet-veil, aroma-veil",27.0,True,milcery,generation-viii,,medium,white,ball,200.0,50.0,False,False,False,,0,0,0.005025125628140704,0.00020004000800160032,0.03146853146853146,0.5,1.0,0.06951871657754011,0.012231232368224586,0.5231729055258467,0.21293853192080608
Alcremie,Fairy,,495,65,60,75,110,121,64,True,alcremie,869.0,173.0,3.0,5.0,2.0,1.0,"sweet-veil, aroma-veil",55.0,True,alcremie,generation-viii,,medium,white,blob,100.0,50.0,False,False,False,milcery,0,1,0.010050251256281405,0.00040008001600320064,0.2395104895104895,0.5,1.0,0.1443850267379679,0.08332027359425805,0.5481283422459893,0.39424741897667315
Falinks,Fighting,,470,65,100,100,70,60,75,True,falinks,870.0,165.0,30.0,620.0,2.0,1.0,"battle-armor, defiant",59.0,True,falinks,generation-viii,,medium,yellow,heads,45.0,50.0,False,False,False,,0,0,0.14572864321608042,0.0619123824764953,0.2255244755244755,0.5,1.0,0.1550802139037433,0.14438850040568374,0.551693404634581,0.26399391197553757
Pincurchin,Electric,,435,48,101,95,91,85,15,True,pincurchin,871.0,152.0,3.0,10.0,2.0,1.0,"lightning-rod, electric-surge",60.0,True,pincurchin,generation-viii,,medium,purple,tentacles,75.0,50.0,False,False,False,,0,0,0.010050251256281405,0.0009001800360072014,0.20279720279720279,0.5,1.0,0.15775401069518716,0.0712492113631638,0.5525846702317291,0.2424086315016408
Snom,Ice,Bug,185,30,25,35,45,30,20,True,snom,872.0,37.0,3.0,38.0,2.0,1.0,"shield-dust, ice-scales",21.0,True,snom,generation-viii,,medium,white,squiggle,190.0,50.0,False,False,False,,0,0,0.010050251256281405,0.0037007401480296056,0.0017482517482517446,0.5,1.0,0.053475935828877004,0.005166414384187585,0.517825311942959,0.2086800490924399
Frosmoth,Ice,Bug,475,70,65,60,125,90,65,True,frosmoth,873.0,166.0,13.0,420.0,2.0,1.0,"shield-dust, ice-scales",56.0,True,frosmoth,generation-viii,,medium,white,bug-wings,75.0,50.0,False,False,False,snom,0,1,0.06030150753768845,0.04190838167633527,0.22727272727272727,0.5,1.0,0.14705882352941174,0.10982753882891699,0.5490196078431372,0.40255610478592996
Stonjourner,Rock,,470,100,125,135,20,20,70,True,stonjourner,874.0,165.0,25.0,5200.0,1.0,0.0,power-spot,55.0,True,stonjourner,generation-viii,,slow,gray,legs,60.0,50.0,False,False,False,,0,0,0.12060301507537688,0.5200040008001601,0.2255244755244755,0.0,0.0,0.1443850267379679,0.28871049713333746,0.0481283422459893,0.10586448603839696
Eiscue,Ice,,470,75,80,110,65,90,50,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0.04522613065326633,0.02990598119623925,0.21503496503496503,1.0,1.0,0.2085561497326203,0.09672235896149022,0.7361853832442068,0.3234908609861298
Eiscue,Ice,,470,75,80,70,65,50,130,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0.04522613065326633,0.02990598119623925,0.21503496503496503,1.0,1.0,0.2085561497326203,0.09672235896149022,0.7361853832442068,0.3234908609861298
Indeedee,Psychic,Normal,475,60,65,55,105,95,95,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0.04522613065326633,0.02990598119623925,0.21503496503496503,1.0,1.0,0.2085561497326203,0.09672235896149022,0.7361853832442068,0.3234908609861298
Indeedee,Psychic,Normal,475,70,55,65,95,105,85,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0.04522613065326633,0.02990598119623925,0.21503496503496503,1.0,1.0,0.2085561497326203,0.09672235896149022,0.7361853832442068,0.3234908609861298
Morpeko,Electric,Dark,436,58,95,58,70,58,97,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0.04522613065326633,0.02990598119623925,0.21503496503496503,1.0,1.0,0.2085561497326203,0.09672235896149022,0.7361853832442068,0.3234908609861298
Morpeko,Electric,Dark,436,58,95,58,70,58,97,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0.04522613065326633,0.02990598119623925,0.21503496503496503,1.0,1.0,0.2085561497326203,0.09672235896149022,0.7361853832442068,0.3234908609861298
Cufant,Steel,,330,72,80,49,40,49,40,True,cufant,878.0,66.0,12.0,1000.0,2.0,1.0,"sheer-force, heavy-metal",57.0,True,cufant,generation-viii,,medium,yellow,quadruped,190.0,50.0,False,False,False,,0,0,0.055276381909547735,0.09991998399679936,0.05244755244755245,0.5,1.0,0.1497326203208556,0.06921463945129984,0.5499108734402852,0.24072874121150403
Copperajah,Steel,,500,122,130,69,80,69,30,True,copperajah,879.0,175.0,30.0,6500.0,2.0,1.0,"sheer-force, heavy-metal",64.0,True,copperajah,generation-viii,,medium,green,quadruped,90.0,50.0,False,False,False,cufant,0,1,0.14572864321608042,0.6500300060012003,0.243006993006993,0.5,1.0,0.16844919786096255,0.3462552140747579,0.5561497326203209,0.47633645727055574
Dracozolt,Electric,Dragon,505,90,100,90,80,70,75,True,dracozolt,880.0,177.0,18.0,1900.0,3.0,1.0,"volt-absorb, hustle, sand-rush",58.0,True,dracozolt,generation-viii,,slow,green,upright,45.0,50.0,False,False,False,,0,0,0.08542713567839197,0.1899379875975195,0.24650349650349648,1.0,1.0,0.15240641711229944,0.17395620659313596,0.7174688057040998,0.3391743842595807
Arctozolt,Electric,Ice,505,90,100,90,90,80,55,True,arctozolt,881.0,177.0,23.0,1500.0,3.0,1.0,"volt-absorb, static, slush-rush",54.0,True,arctozolt,generation-viii,,slow,blue,upright,45.0,50.0,False,False,False,,0,0,0.11055276381909548,0.14992998599719942,0.24650349650349648,1.0,1.0,0.14171122994652405,0.16899541543993046,0.713903743315508,0.3362601219581824
Dracovish,Water,Dragon,505,90,90,100,70,80,75,True,dracovish,882.0,177.0,23.0,2150.0,3.0,1.0,"water-absorb, strong-jaw, sand-rush",50.0,True,dracovish,generation-viii,,slow,green,legs,45.0,50.0,False,False,False,,0,0,0.11055276381909548,0.21494298859771954,0.24650349650349648,1.0,1.0,0.13101604278074863,0.1906664163067705,0.7103386809269162,0.3413353972627976
Arctovish,Water,Ice,505,90,90,100,80,90,55,True,arctovish,883.0,177.0,20.0,1750.0,3.0,1.0,"water-absorb, ice-body, slush-rush",45.0,True,arctovish,generation-viii,,slow,blue,fish,45.0,50.0,False,False,False,,0,0,0.09547738693467338,0.17493498699739948,0.24650349650349648,1.0,1.0,0.11764705882352941,0.17230529014518978,0.7058823529411765,0.33404452822002756
